survived,deck,embarked,pclass,embark_town,sex,adult_male,who,wspd,lfwa,class,tprc,sibsp,age,alone,fare,parch
1,D,S,2.0,Southampton,male,True,man,34.0,68.0,Second,41.0,0.0,34.0,True,13.0,0.0
0,C,S,1.0,Southampton,male,True,man,62.0,124.0,First,81.65,0.0,62.0,True,,0.0
1,,S,2.0,Southampton,female,False,woman,30.0,60.0,Second,41.0,0.0,30.0,True,13.0,
1,,S,1.0,Southampton,female,False,woman,45.0,90.0,First,496.6001,1.0,45.0,False,164.8667,1.0
0,,Q,,Queenstown,male,True,man,,,Third,25.25,0.0,,True,7.75,0.0
0,,S,,Southampton,female,False,woman,22.0,44.0,Third,31.512500000000003,0.0,22.0,True,9.8375,0.0
1,,S,2.0,Southampton,female,False,child,5.0,10.0,Second,85.25,1.0,5.0,False,27.75,2.0
1,,Q,3.0,Queenstown,male,True,man,29.0,58.0,Third,25.25,,29.0,True,7.75,0.0
1,D,C,1.0,Cherbourg,male,True,man,27.0,54.0,First,232.18760000000003,0.0,27.0,True,76.7292,0.0
0,A,S,1.0,Southampton,male,True,man,,,First,158.0,0.0,,True,52.0,0.0
0,F,S,3.0,Southampton,male,True,man,52.0,84.0,Third,24.950000000000003,0.0,42.0,True,7.65,0.0
0,D,S,1.0,Southampton,male,True,man,29.0,58.0,First,92.0,0.0,29.0,True,30.0,0.0
0,,S,3.0,Southampton,male,True,man,236.0,72.0,Third,25.6874,0.0,,True,7.8958,0.0
0,,S,3.0,Southampton,male,False,child,214.0,28.0,Third,121.0625,,14.0,False,39.6875,1.0
0,,S,2.0,Southampton,male,True,man,38.0,56.0,Second,42.5,0.0,28.0,True,13.5,0.0
1,,C,3.0,Cherbourg,female,False,child,15.0,30.0,Third,23.674999999999997,0.0,,True,7.225,0.0
0,,S,3.0,Southampton,male,True,man,219.0,38.0,Third,25.6874,0.0,19.0,True,7.8958,0.0
0,,S,3.0,Southampton,male,True,man,22.0,44.0,Third,23.375,0.0,,True,7.125,0.0
1,,S,2.0,Southampton,male,False,child,0.83,1.66,Second,58.25,,,False,18.75,1.0
1,B,S,1.0,Southampton,female,False,woman,16.0,32.0,First,261.5,0.0,,True,86.5,0.0
0,,C,3.0,Cherbourg,male,True,man,33.0,66.0,Third,25.6874,0.0,33.0,True,7.8958,0.0
1,B,C,1.0,Cherbourg,male,True,man,25.0,50.0,First,275.2376,,25.0,False,91.0792,0.0
0,,S,3.0,Southampton,male,True,man,43.0,86.0,Third,21.35,0.0,43.0,True,6.45,0.0
0,,S,3.0,Southampton,male,True,man,19.0,38.0,Third,25.6874,0.0,19.0,True,7.8958,0.0
0,,S,2.0,Southampton,male,True,man,45.0,70.0,Second,80.0,0.0,,True,26.0,0.0
0,,S,3.0,Southampton,male,True,man,30.0,40.0,Third,25.775,0.0,20.0,True,7.925,0.0
1,E,S,1.0,Southampton,female,False,woman,,,First,167.0,0.0,,False,55.0,1.0
0,C,C,,Cherbourg,male,True,man,37.0,74.0,First,91.1,0.0,,False,29.7,1.0
1,,S,2.0,Southampton,female,False,woman,46.0,72.0,Second,41.0,0.0,36.0,True,13.0,0.0
1,,S,2.0,Southampton,female,False,woman,24.0,48.0,Second,83.0,2.0,24.0,False,27.0,1.0
1,,S,3.0,Southampton,female,False,woman,36.0,52.0,Third,25.5626,0.0,26.0,True,7.8542,0.0
0,,S,3.0,Southampton,male,True,man,39.0,78.0,Third,95.82499999999999,1.0,39.0,False,,5.0
1,,Q,3.0,Queenstown,female,False,woman,,,Third,48.5,,,False,,0.0
0,F,Q,3.0,Queenstown,male,True,man,,,Third,25.25,0.0,,True,7.75,0.0
1,F,S,2.0,Southampton,female,False,woman,24.0,48.0,Second,41.0,0.0,24.0,True,13.0,0.0
0,,S,3.0,Southampton,female,False,woman,,,Third,26.150000000000002,0.0,,True,8.05,0.0
0,,S,1.0,Southampton,male,True,man,45.0,90.0,First,108.5,0.0,45.0,True,,0.0
0,,S,3.0,Southampton,male,True,man,220.0,40.0,Third,25.5626,0.0,20.0,True,7.8542,0.0
1,D,C,1.0,Cherbourg,female,False,woman,60.0,120.0,First,227.75,1.0,60.0,False,75.25,0.0
0,,S,3.0,Southampton,male,True,man,,,Third,26.150000000000002,0.0,,True,8.05,
1,,S,2.0,Southampton,female,False,woman,19.0,38.0,Second,80.0,0.0,19.0,True,26.0,0.0
0,,S,3.0,Southampton,male,True,man,228.0,56.0,Third,69.57499999999999,0.0,28.0,True,22.525,0.0
0,,S,3.0,Southampton,male,True,man,18.0,36.0,Third,25.25,0.0,18.0,True,7.75,0.0
0,,C,1.0,Cherbourg,male,True,man,38.0,56.0,First,248.5124,1.0,28.0,False,82.1708,
0,G,S,,Southampton,female,False,child,2.0,4.0,Third,33.3875,0.0,2.0,False,10.4625,1.0
0,,S,3.0,Southampton,male,True,man,22.0,44.0,Third,29.0,0.0,22.0,True,9.0,0.0
0,,S,3.0,Southampton,male,True,man,40.0,80.0,Third,25.6874,0.0,40.0,True,7.8958,0.0
1,D,S,1.0,Southampton,female,False,woman,47.0,94.0,First,159.6626,1.0,47.0,False,52.5542,1.0
1,,S,2.0,Southampton,female,False,woman,46.0,72.0,Second,41.0,0.0,36.0,True,13.0,0.0
1,C,C,1.0,Cherbourg,female,False,woman,38.0,76.0,First,215.8499,1.0,38.0,False,71.2833,0.0
1,,C,2.0,Cherbourg,female,False,woman,217.0,34.0,Second,38.0,0.0,17.0,True,12.0,0.0
0,,S,3.0,Southampton,male,True,man,24.0,48.0,Third,74.44999999999999,2.0,24.0,False,24.15,0.0
0,,S,3.0,Southampton,male,True,man,28.0,56.0,Third,25.6874,0.0,28.0,True,7.8958,0.0
0,,S,3.0,Southampton,male,True,man,48.0,96.0,Third,25.5626,0.0,48.0,True,,0.0
1,,S,3.0,Southampton,male,True,man,27.0,54.0,Third,27.987499999999997,0.0,27.0,True,8.6625,0.0
0,,S,2.0,Southampton,male,True,man,34.0,68.0,Second,65.0,1.0,34.0,False,,0.0
0,,C,3.0,Cherbourg,female,False,woman,18.0,36.0,Third,45.3626,0.0,,False,14.4542,1.0
0,,S,3.0,Southampton,male,True,man,26.0,52.0,Third,26.150000000000002,0.0,26.0,True,8.05,0.0
0,,S,3.0,Southampton,female,False,woman,25.0,50.0,Third,25.775,1.0,25.0,False,7.925,0.0
0,,S,1.0,Southampton,male,True,man,62.0,124.0,First,81.65,0.0,62.0,True,26.55,0.0
1,,S,,Southampton,female,False,woman,40.0,80.0,Second,49.25,0.0,,True,15.75,0.0
0,,S,3.0,Southampton,male,True,man,,,Third,210.64999999999998,8.0,,False,69.55,2.0
1,C,S,1.0,Southampton,female,False,woman,35.0,70.0,First,408.8999,0.0,35.0,True,135.6333,0.0
1,D,S,1.0,Southampton,female,False,woman,48.0,96.0,First,79.7876,,48.0,True,25.9292,0.0
0,B,S,,Southampton,male,True,man,,,First,2.0,0.0,,True,0.0,0.0
0,,S,1.0,Southampton,male,True,man,,,First,95.0,0.0,,True,31.0,0.0
1,,C,3.0,Cherbourg,male,True,man,29.0,58.0,Third,25.6874,0.0,29.0,True,7.8958,0.0
0,,S,3.0,Southampton,male,True,man,234.0,68.0,Third,26.150000000000002,,34.0,True,8.05,0.0
1,,S,2.0,Southampton,female,False,woman,30.0,60.0,Second,65.0,,30.0,False,,0.0
0,G,S,3.0,Southampton,female,False,woman,229.0,58.0,Third,33.3875,1.0,29.0,False,10.4625,1.0
1,E,S,1.0,Southampton,male,True,man,35.0,70.0,First,80.86250000000001,0.0,35.0,True,26.2875,0.0
0,,C,1.0,Cherbourg,male,True,man,,,First,85.1624,0.0,,True,27.7208,0.0
1,E,S,1.0,Southampton,male,True,man,227.0,54.0,First,161.3,1.0,27.0,False,53.1,0.0
0,,S,3.0,Southampton,male,True,man,43.0,66.0,Third,25.325000000000003,0.0,33.0,True,7.775,
0,D,S,1.0,Southampton,male,True,man,19.0,38.0,First,161.3,1.0,19.0,False,53.1,0.0
1,E,C,1.0,Cherbourg,female,False,woman,41.0,82.0,First,405.5,0.0,41.0,True,134.5,0.0
0,,S,,Southampton,male,True,man,,,Third,25.6874,0.0,,True,,0.0
1,D,C,1.0,Cherbourg,female,False,woman,49.0,98.0,First,232.18760000000003,1.0,49.0,False,76.7292,0.0
0,,S,2.0,Southampton,male,True,man,26.0,32.0,Second,80.0,,16.0,True,26.0,0.0
1,,S,3.0,Southampton,female,False,woman,27.0,54.0,Third,25.775,0.0,27.0,True,7.925,0.0
1,B,S,1.0,Southampton,female,False,woman,36.0,72.0,First,362.0,1.0,36.0,False,120.0,2.0
1,,S,1.0,Southampton,male,True,man,45.0,90.0,First,81.65,0.0,45.0,True,26.55,0.0
0,,S,3.0,Southampton,male,True,man,29.0,38.0,Third,25.325000000000003,0.0,19.0,True,7.775,0.0
0,C,S,1.0,Southampton,male,True,man,65.0,110.0,First,93.5,0.0,55.0,True,30.5,0.0
0,,S,,Southampton,female,False,woman,40.0,80.0,Third,30.424999999999997,1.0,40.0,False,9.475,0.0
1,,Q,3.0,Queenstown,female,False,woman,16.0,32.0,Third,25.1999,0.0,16.0,True,7.7333,0.0
0,,S,3.0,Southampton,female,False,child,14.0,28.0,Third,25.5626,,14.0,True,7.8542,0.0
0,,S,2.0,Southampton,male,True,man,35.0,70.0,Second,33.5,0.0,35.0,True,10.5,0.0
0,,C,1.0,Cherbourg,male,True,man,,,First,85.1624,0.0,,True,27.7208,0.0
1,,S,1.0,Southampton,female,False,woman,45.0,90.0,First,496.6001,1.0,45.0,False,164.8667,1.0
1,,S,3.0,Southampton,male,True,man,32.0,64.0,Third,171.4874,0.0,32.0,True,,
1,B,S,1.0,Southampton,female,False,woman,30.0,60.0,First,282.5,,30.0,True,93.5,0.0
0,,S,2.0,Southampton,male,True,man,25.0,50.0,Second,41.0,0.0,25.0,True,13.0,0.0
1,F,C,,Cherbourg,female,False,woman,,,Third,69.0749,1.0,,False,22.3583,1.0
1,A,C,1.0,Cherbourg,male,True,man,56.0,112.0,First,108.5,0.0,56.0,True,35.5,0.0
0,,S,3.0,Southampton,male,True,man,48.0,76.0,Third,27.987499999999997,0.0,38.0,True,8.6625,0.0
0,C,S,1.0,Southampton,male,True,man,55.0,90.0,First,252.42499999999998,1.0,45.0,False,83.475,0.0
0,,S,3.0,Southampton,male,True,man,16.0,32.0,Third,29.6501,0.0,16.0,True,9.2167,0.0
0,C,S,1.0,Southampton,female,False,woman,35.0,50.0,First,456.65000000000003,1.0,25.0,False,151.55,2.0
0,,S,3.0,Southampton,male,True,man,57.0,94.0,Third,23.75,0.0,47.0,True,,0.0
1,,S,3.0,Southampton,male,True,man,21.0,42.0,Third,25.3874,0.0,,True,,0.0
0,,S,2.0,Southampton,male,True,man,,,Second,2.0,0.0,,True,0.0,0.0
0,,S,2.0,Southampton,male,True,man,30.0,60.0,Second,41.0,0.0,30.0,True,13.0,0.0
1,,S,,Southampton,male,True,man,42.0,84.0,Second,41.0,0.0,42.0,True,,0.0
0,,C,3.0,Cherbourg,male,True,man,220.0,40.0,Third,14.037500000000001,0.0,20.0,True,4.0125,0.0
0,E,S,2.0,Southampton,female,False,woman,57.0,114.0,Second,33.5,0.0,57.0,True,10.5,0.0
1,,S,,Southampton,male,False,child,19.0,18.0,Third,49.7,1.0,9.0,False,15.9,1.0
1,C,S,1.0,Southampton,female,False,woman,235.0,70.0,First,252.42499999999998,1.0,35.0,False,83.475,0.0
0,,S,,Southampton,female,False,woman,40.0,80.0,Third,30.424999999999997,1.0,40.0,False,9.475,0.0
0,C,S,1.0,Southampton,male,True,man,219.0,38.0,First,791.0,,19.0,False,263.0,2.0
0,,S,2.0,Southampton,male,True,man,25.0,50.0,Second,41.0,,,True,13.0,0.0
0,,S,3.0,Southampton,male,True,man,28.0,56.0,Third,30.5,0.0,28.0,True,9.5,
1,C,C,,Cherbourg,male,True,man,,,First,91.1,0.0,,True,29.7,0.0
1,B,S,1.0,Southampton,female,False,woman,43.0,86.0,First,636.0125,0.0,43.0,False,211.3375,
1,,Q,3.0,Queenstown,female,False,woman,,,Third,25.25,0.0,,True,7.75,0.0
1,,Q,3.0,Queenstown,female,False,woman,,,Third,25.25,0.0,,True,7.75,0.0
0,,Q,3.0,Queenstown,female,False,woman,,,Third,24.8876,0.0,,True,7.6292,0.0
0,,S,3.0,Southampton,male,True,man,51.0,102.0,Third,25.25,0.0,51.0,True,,0.0
1,,Q,3.0,Queenstown,female,False,woman,,,Third,25.25,0.0,,True,7.75,0.0
1,,Q,3.0,Queenstown,female,False,woman,,,Third,25.2125,0.0,,True,7.7375,0.0
1,,S,3.0,Southampton,male,True,man,27.0,54.0,Third,22.924999999999997,0.0,27.0,True,6.975,0.0
1,,S,2.0,Southampton,female,False,woman,34.0,68.0,Second,71.0,0.0,34.0,False,23.0,1.0
0,,S,3.0,Southampton,male,False,child,14.0,28.0,Third,142.7,5.0,14.0,False,46.9,2.0
1,D,S,1.0,Southampton,female,False,woman,47.0,94.0,First,159.6626,1.0,47.0,False,52.5542,1.0
0,,S,3.0,Southampton,male,True,man,20.0,40.0,Third,27.987499999999997,0.0,20.0,True,8.6625,0.0
1,,S,2.0,Southampton,female,False,woman,19.0,38.0,Second,80.0,1.0,,False,26.0,0.0
0,,S,3.0,Southampton,male,True,man,,,Third,25.6874,0.0,,True,7.8958,0.0
1,,Q,3.0,Queenstown,female,False,woman,,,Third,48.5,1.0,,False,15.5,0.0
0,,S,3.0,Southampton,male,True,man,234.0,68.0,Third,26.150000000000002,,34.0,True,8.05,0.0
0,,S,3.0,Southampton,female,False,child,2.0,4.0,Third,85.69999999999999,3.0,2.0,False,,2.0
0,,Q,3.0,Queenstown,male,True,man,,,Third,74.44999999999999,1.0,,False,24.15,0.0
0,,S,3.0,Southampton,male,True,man,235.0,70.0,Third,26.150000000000002,0.0,35.0,True,8.05,
0,,S,2.0,Southampton,male,True,man,42.0,84.0,Second,83.0,1.0,42.0,False,27.0,0.0
0,,Q,3.0,Queenstown,female,False,woman,,,Third,24.8876,0.0,,True,7.6292,0.0
0,,C,1.0,Cherbourg,male,True,man,,,First,120.80000000000001,0.0,,True,39.6,
0,,S,2.0,Southampton,male,True,man,46.0,92.0,Second,80.0,0.0,46.0,True,26.0,0.0
0,,S,3.0,Southampton,male,True,man,26.0,52.0,Third,25.6874,0.0,26.0,True,7.8958,0.0
0,,S,3.0,Southampton,male,True,man,25.0,50.0,Third,25.6874,0.0,25.0,True,7.8958,0.0
0,,S,3.0,Southampton,male,True,man,28.0,56.0,Third,25.775,2.0,28.0,False,,0.0
0,,S,3.0,Southampton,male,True,man,42.0,64.0,Third,49.55,1.0,32.0,False,15.85,0.0
0,,S,3.0,Southampton,female,False,child,14.0,28.0,Third,25.5626,,14.0,True,7.8542,0.0
1,E,S,1.0,Southampton,male,True,man,251.0,102.0,First,81.65,0.0,51.0,True,26.55,0.0
1,,C,3.0,Cherbourg,male,True,man,222.0,44.0,Third,23.674999999999997,0.0,22.0,True,7.225,0.0
1,E,S,,Southampton,male,True,man,48.0,96.0,First,81.65,,,True,26.55,0.0
1,B,S,,Southampton,male,True,man,41.0,62.0,First,173.0,1.0,31.0,False,57.0,0.0
0,,S,3.0,Southampton,male,True,man,16.0,32.0,Third,26.150000000000002,0.0,16.0,True,8.05,0.0
0,,S,3.0,Southampton,female,False,woman,,,Third,210.64999999999998,8.0,,False,69.55,2.0
1,B,C,1.0,Cherbourg,female,False,woman,21.0,42.0,First,789.125,2.0,21.0,False,262.375,2.0
0,,C,3.0,Cherbourg,female,False,woman,,,Third,45.3626,1.0,,False,14.4542,0.0
0,,S,3.0,Southampton,male,True,man,,,Third,26.150000000000002,0.0,,True,8.05,
0,,S,3.0,Southampton,male,True,man,,,Third,26.150000000000002,0.0,,True,8.05,0.0
0,,S,2.0,Southampton,male,True,man,33.0,46.0,Second,41.0,,23.0,True,13.0,0.0
1,B,C,1.0,Cherbourg,male,True,man,25.0,50.0,First,275.2376,,25.0,False,91.0792,0.0
0,,S,3.0,Southampton,male,True,man,51.0,102.0,Third,25.25,0.0,51.0,True,,0.0
1,C,S,1.0,Southampton,female,False,woman,235.0,70.0,First,252.42499999999998,1.0,35.0,False,83.475,0.0
0,D,S,1.0,Southampton,male,True,man,19.0,38.0,First,161.3,1.0,19.0,False,53.1,0.0
0,,Q,3.0,Queenstown,female,False,woman,18.0,36.0,Third,22.25,0.0,,True,6.75,
0,B,S,1.0,Southampton,male,True,man,61.0,122.0,First,102.5,0.0,61.0,True,33.5,0.0
1,B,S,,Southampton,female,False,woman,36.0,72.0,First,215.0,,36.0,False,71.0,2.0
0,,S,1.0,Southampton,male,True,man,52.0,84.0,First,158.0,1.0,42.0,False,52.0,0.0
0,,C,3.0,Cherbourg,male,True,man,,,Third,23.6876,0.0,,True,7.2292,0.0
0,,S,3.0,Southampton,male,True,man,,,Third,210.64999999999998,8.0,,False,69.55,2.0
1,,S,3.0,Southampton,male,True,man,32.0,64.0,Third,171.4874,0.0,32.0,True,,
0,C,C,1.0,Cherbourg,male,True,man,49.0,98.0,First,334.6499,,49.0,False,,1.0
0,,S,2.0,Southampton,male,True,man,29.0,58.0,Second,33.5,0.0,29.0,True,10.5,0.0
1,,S,3.0,Southampton,female,False,woman,33.0,66.0,Third,49.55,3.0,33.0,False,15.85,0.0
0,,S,2.0,Southampton,male,True,man,39.0,78.0,Second,41.0,0.0,39.0,True,,0.0
1,E,S,1.0,Southampton,female,False,woman,39.0,78.0,First,169.7,1.0,39.0,False,55.9,0.0
1,D,C,1.0,Cherbourg,male,True,man,27.0,54.0,First,232.18760000000003,0.0,27.0,True,76.7292,0.0
1,A,C,1.0,Cherbourg,female,False,woman,48.0,96.0,First,120.80000000000001,1.0,48.0,False,,0.0
1,,Q,3.0,Queenstown,female,False,woman,,,Third,25.25,0.0,,True,7.75,0.0
1,D,C,1.0,Cherbourg,male,True,man,248.0,96.0,First,232.18760000000003,1.0,48.0,False,76.7292,0.0
0,,S,2.0,Southampton,male,True,man,39.0,78.0,Second,41.0,0.0,39.0,True,,0.0
0,C,S,1.0,Southampton,male,True,man,219.0,38.0,First,791.0,,19.0,False,263.0,2.0
0,,S,2.0,Southampton,male,True,man,36.0,52.0,Second,33.5,0.0,26.0,True,10.5,0.0
0,,S,1.0,Southampton,male,True,man,62.0,124.0,First,81.65,0.0,62.0,True,26.55,0.0
0,,S,1.0,Southampton,male,True,man,45.0,90.0,First,108.5,0.0,45.0,True,,0.0
1,,S,3.0,Southampton,female,False,woman,31.0,62.0,Third,28.049899999999997,0.0,31.0,True,8.6833,0.0
1,,Q,3.0,Queenstown,female,False,woman,,,Third,71.75,2.0,,False,23.25,0.0
0,,S,3.0,Southampton,male,True,man,,,Third,50.300000000000004,1.0,,False,16.1,
0,C,C,1.0,Cherbourg,male,True,man,18.0,36.0,First,328.70000000000005,1.0,18.0,False,108.9,0.0
1,,S,3.0,Southampton,female,False,woman,,,Third,50.300000000000004,1.0,,False,16.1,0.0
1,,S,2.0,Southampton,female,False,woman,33.0,66.0,Second,85.25,1.0,,False,27.75,2.0
1,C,S,1.0,Southampton,female,False,woman,235.0,70.0,First,252.42499999999998,1.0,35.0,False,83.475,0.0
0,,S,3.0,Southampton,male,True,man,236.0,72.0,Third,25.6874,0.0,,True,7.8958,0.0
1,C,S,1.0,Southampton,male,True,man,48.0,76.0,First,272.0,1.0,38.0,False,90.0,0.0
0,,S,,Southampton,male,True,man,,,Third,25.6874,0.0,,True,7.8958,0.0
1,,S,3.0,Southampton,female,False,woman,22.0,44.0,Third,23.75,0.0,22.0,True,7.25,0.0
0,,S,3.0,Southampton,male,True,man,16.0,32.0,Third,30.5,,16.0,True,9.5,0.0
1,B,C,1.0,Cherbourg,male,True,man,32.0,64.0,First,93.5,0.0,32.0,True,30.5,0.0
1,D,S,1.0,Southampton,female,False,woman,221.0,42.0,First,235.87489999999997,0.0,21.0,True,77.9583,
1,,S,3.0,Southampton,male,True,man,41.0,62.0,Third,25.775,0.0,,True,7.925,0.0
1,,C,1.0,Cherbourg,female,False,woman,35.0,70.0,First,1538.9876,0.0,35.0,True,512.3292,0.0
1,,Q,3.0,Queenstown,female,False,woman,,,Third,25.6376,0.0,,True,7.8792,0.0
1,,C,3.0,Cherbourg,male,True,man,,,Third,47.737399999999994,1.0,,False,15.2458,1.0
1,,C,3.0,Cherbourg,male,True,man,29.0,58.0,Third,25.6874,0.0,29.0,True,7.8958,0.0
0,,S,3.0,Southampton,male,True,man,,,Third,25.6874,0.0,,True,7.8958,0.0
0,,S,3.0,Southampton,male,True,man,,,Third,24.65,0.0,,True,7.55,0.0
0,,S,2.0,Southampton,male,True,man,254.0,108.0,Second,44.0,,54.0,True,14.0,0.0
0,,S,3.0,Southampton,male,True,man,224.5,49.0,Third,26.150000000000002,0.0,,True,8.05,0.0
1,C,S,1.0,Southampton,male,True,man,48.0,76.0,First,272.0,1.0,38.0,False,90.0,0.0
0,,S,3.0,Southampton,male,True,man,43.0,86.0,Third,21.35,0.0,43.0,True,6.45,0.0
1,,S,3.0,Southampton,female,False,child,205.0,10.0,Third,96.1625,,5.0,False,31.3875,2.0
0,,S,3.0,Southampton,male,False,child,14.0,28.0,Third,142.7,5.0,14.0,False,46.9,2.0
0,,S,3.0,Southampton,male,True,man,36.0,72.0,Third,24.4874,,36.0,True,7.4958,0.0
0,,S,,Southampton,male,True,man,,,Third,171.4874,0.0,,True,56.4958,0.0
0,,C,1.0,Cherbourg,male,True,man,22.0,44.0,First,408.8999,0.0,22.0,True,135.6333,0.0
0,B,S,1.0,Southampton,male,True,man,31.0,62.0,First,158.0,1.0,31.0,False,52.0,0.0
1,,S,1.0,Southampton,male,True,man,27.0,54.0,First,93.5,,27.0,True,30.5,0.0
0,,S,3.0,Southampton,male,True,man,48.0,76.0,Third,27.987499999999997,0.0,38.0,True,8.6625,0.0
0,,S,,Southampton,male,True,man,69.0,118.0,Second,42.5,0.0,59.0,True,13.5,0.0
1,,C,,Cherbourg,female,False,child,204.0,8.0,Third,42.2501,0.0,4.0,False,13.4167,1.0
0,,S,3.0,Southampton,male,True,man,32.0,44.0,Third,26.150000000000002,0.0,,True,8.05,0.0
1,B,,1.0,,female,False,woman,62.0,124.0,First,242.0,0.0,62.0,True,80.0,
1,D,C,1.0,Cherbourg,female,False,woman,54.0,108.0,First,236.8001,1.0,54.0,False,78.2667,0.0
0,,S,3.0,Southampton,male,True,man,20.0,40.0,Third,30.5,0.0,20.0,True,9.5,
0,,S,3.0,Southampton,male,True,man,,,Third,26.150000000000002,0.0,,True,8.05,
1,,S,3.0,Southampton,male,True,man,25.0,50.0,Third,25.325000000000003,1.0,25.0,False,7.775,0.0
1,,S,3.0,Southampton,male,True,man,26.0,52.0,Third,171.4874,0.0,,True,,0.0
0,A,S,,Southampton,male,True,man,39.0,78.0,First,2.0,,39.0,True,0.0,0.0
0,,S,2.0,Southampton,male,True,man,18.0,36.0,Second,222.5,,18.0,True,73.5,0.0
0,,S,3.0,Southampton,male,False,child,1.0,2.0,Third,142.7,5.0,1.0,False,46.9,2.0
0,,S,3.0,Southampton,male,True,man,32.0,44.0,Third,26.150000000000002,0.0,,True,8.05,0.0
1,,Q,3.0,Queenstown,female,False,woman,,,Third,48.5,1.0,,False,15.5,0.0
0,,S,,Southampton,male,True,man,31.0,42.0,Third,50.300000000000004,0.0,21.0,True,16.1,0.0
0,,S,3.0,Southampton,male,True,man,22.0,44.0,Third,29.0,0.0,22.0,True,9.0,0.0
0,C,C,1.0,Cherbourg,male,True,man,49.0,98.0,First,334.6499,,49.0,False,,1.0
0,,S,3.0,Southampton,male,True,man,32.0,44.0,Third,26.150000000000002,0.0,,True,8.05,0.0
1,C,C,1.0,Cherbourg,female,False,woman,38.0,76.0,First,215.8499,1.0,38.0,False,71.2833,0.0
1,B,C,1.0,Cherbourg,female,False,woman,24.0,48.0,First,209.89999999999998,0.0,24.0,True,69.3,0.0
0,,S,2.0,Southampton,male,True,man,230.0,60.0,Second,33.5,0.0,30.0,True,10.5,0.0
0,,S,3.0,Southampton,male,True,man,24.0,48.0,Third,74.44999999999999,2.0,24.0,False,24.15,0.0
0,,S,2.0,Southampton,female,False,woman,44.0,88.0,Second,80.0,1.0,44.0,False,26.0,
0,,S,3.0,Southampton,male,True,man,38.5,57.0,Third,50.300000000000004,0.0,28.5,True,16.1,
